status,outlet_id,outlet,warehouse_id,warehouse,item_id,inventory_item_id,sku,item_name,ib_cost,inbound_after_count,inbound_before_same_day,pre_cutover_hist_count,mac_simulated,mac_stock,mac_last_hist,mac_diff_pct,qty_simulated,qty_stock,value_stock,last_hist_ref,inbound_events
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53013,5086,BP-20251003-3723,"Beef Rib Eye Meltique 250gr",218.4,1,0,59,218.4,218.4,218.4,0,2250,2250,491400,good_receive_outlet#50217,"good_receive_outlet#50217 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52991,5084,BP-20250620-2008,"Beef Rib Eye Meltique 400gr",199.5,4,0,108,199.5,199.5,199.5,0,4800,4800,957600,serial_receive#3353,"serial_receive#3353 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3353 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3353 in=800.0000 cost=199.5000 mac:199.5000->199.5000 | serial_receive#3353 in=800.0000 cost=199.5000 mac:199.5000->199.5000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52976,5077,BP-20251223-8152,"Beef Sirloin Aussie 150gr",438.6667,1,0,220,438.6667,438.6667,438.6667,0,5550,5550,2434600.05,serial_receive#3353,"serial_receive#3353 in=1,500.0000 cost=438.6667 mac:438.6667->438.6667"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52977,5078,BP-20250620-4053,"Beef Sirloin Aussie 250gr",357.6,1,0,143,357.6,357.6,357.6,0,4125,4125,1475100,serial_receive#3353,"serial_receive#3353 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52992,4627,BP-20250828-3247,"Beef Sirloin Blue Label",193.75,3,0,99,193.75,193.75,193.75,0,4480,4480,868000,serial_receive#3353,"serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53014,5087,BP-20250620-1374,"Beef Sirloin Meltique 250gr",218.4,1,0,72,218.4,218.4,218.4,0,2500,2500,546000,good_receive_outlet#50217,"good_receive_outlet#50217 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52982,4601,BP-20260226-4394,"Beef Tenderloin 150gr",190,1,0,49,190,190,190,0,2850,2850,541500,serial_receive#3353,"serial_receive#3353 in=750.0000 cost=190.0000 mac:190.0000->190.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52984,5080,BP-20250620-9193,"Beef Tenderloin Aussie 150gr",389.3333,2,0,209,389.3333,389.3333,389.3333,0,4050,4050,1576799.95,serial_receive#3353,"serial_receive#3353 in=300.0000 cost=389.3333 mac:389.3333->389.3333 | serial_receive#3353 in=1,200.0000 cost=389.3333 mac:389.3333->389.3333"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52985,5081,BP-20260406-9908,"Beef Tenderloin Aussie 250gr",448,2,0,167,448,448,448,0,3750,3750,1680000,serial_receive#3353,"serial_receive#3353 in=1,250.0000 cost=448.0000 mac:448.0000->448.0000 | serial_receive#3353 in=1,250.0000 cost=448.0000 mac:448.0000->448.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,52994,4579,BP-20250620-1600,"Beef Tenderloin Blue Label",193.75,6,0,130,193.75,193.75,193.75,0,8160,8160,1581000,serial_receive#3353,"serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3353 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53015,5088,BP-20250620-3791,"Beef Tenderloin Meltique 250gr",218.4,1,0,75,218.4,218.4,218.4,0,2000,2000,436800,good_receive_outlet#50217,"good_receive_outlet#50217 in=2,000.0000 cost=218.4000 mac:0.0000->218.4000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54668,4655,MK-20260424-8900,"Blackpepper Sauce",78.1393,1,0,132,5.6,5.6,5.6,0,5500,5500,30800,good_receive_outlet#50215,"good_receive_outlet#50215 in=2,500.0000 cost=5.6000 mac:78.1393->5.6000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53069,4645,PS-20251009-2614,"Buah Lemon",28,1,0,140,28,28,28,0,4579,4579,128212,serial_receive#3358,"serial_receive#3358 in=3,010.0000 cost=28.0000 mac:28.0000->28.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54693,5126,MK-20260624-7616,"Butter Portion",2773.3267,1,0,85,2767.4872,2767.4872,2767.4872,0,194,194,536892.51,good_receive_outlet#50211,"good_receive_outlet#50211 in=70.0000 cost=2,757.1429 mac:2,773.3267->2,767.4872"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53270,5095,DP-20250620-5274,"Cheese Slice",2066.6667,1,0,39,2066.6667,2066.6667,2066.6667,0,137,137,283133.33,serial_receive#3390,"serial_receive#3390 in=84.0000 cost=2,066.6667 mac:2,066.6667->2,066.6667"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53043,4641,PT-20260629-6980,"Chicken Breast",47.6,1,0,107,47.6,47.6,47.6,0,11600,11600,552160,good_receive_outlet#50217,"good_receive_outlet#50217 in=5,000.0000 cost=47.6000 mac:47.6000->47.6000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53044,5055,PT-20260113-3758,"Chicken Leg Skin",52.64,1,0,77,52.6572,52.6572,52.6572,0,3488,3488,183668.32,good_receive_outlet#50217,"good_receive_outlet#50217 in=1,000.0000 cost=52.7000 mac:52.6400->52.6572"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53046,5056,PT-20250731-2416,"Chicken Wings",119.84,1,0,19,119.84,119.84,119.84,0,1478,1478,177123.52,serial_receive#3353,"serial_receive#3353 in=1,000.0000 cost=119.8400 mac:119.8400->119.8400"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54691,5124,MK-20260606-3714,"Coating Bakar",69.5484,1,0,100,67.7443,67.7443,67.7443,0,560,560,37936.78,good_receive_outlet#50211,"good_receive_outlet#50211 in=420.0000 cost=67.1429 mac:69.5484->67.7443"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53271,5096,DP-20260531-5006,"Cooking Cream",156.8,5,0,143,152.0542,152.0542,152.0542,0,5900,5900,897120,serial_receive#3390,"serial_receive#3358 in=1,000.0000 cost=151.2000 mac:156.8000->153.8526 | serial_receive#3358 in=1,000.0000 cost=151.2000 mac:153.8526->152.9379 | serial_receive#3358 in=1,000.0000 cost=151.2000 mac:152.9379->152.4923 | serial_receive#3358 in=1,000.0000 cost=151.2000 mac:152.4923->152.2286 | serial_receive#3390 in=1,000.0000 cost=151.2000 mac:152.2286->152.0542"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53272,5097,DP-20260402-7679,"Cooking Cream Gourmet",72.8,2,0,131,72.8,72.8,72.8,0,3700,3700,269360,serial_receive#3358,"serial_receive#3358 in=1,000.0000 cost=72.8000 mac:72.8000->72.8000 | serial_receive#3358 in=1,000.0000 cost=72.8000 mac:72.8000->72.8000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53209,5059,PS-20250620-2087,"Corn Kernel",29.2152,2,0,85,29.2152,29.2152,29.2152,0,4500,4500,131468.4,serial_receive#3353,"serial_receive#3353 in=2,000.0000 cost=29.2152 mac:29.2152->29.2152 | serial_receive#3353 in=2,000.0000 cost=29.2152 mac:29.2152->29.2152"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54670,5109,MK-20251223-1604,"Curry Sauce",72.0028,1,0,99,72.2684,72.2683,72.2683,0,750,750,54201.26,good_receive_outlet#50215,"good_receive_outlet#50215 in=300.0000 cost=72.6667 mac:72.0028->72.2684"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54682,5121,MK-20260630-1584,"Dressing Salad",94.545,1,0,76,77.301,77.301,77.301,0,1367,1367,105670.48,good_receive_outlet#50211,"good_receive_outlet#50211 in=500.0000 cost=47.4000 mac:94.5450->77.3010"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53274,5039,DP-20260101-2894,"Fresh Milk Greenfields",22.1077,2,0,100,22.1078,22.1078,22.1078,0,5300,5300,117171.34,serial_receive#3358,"serial_receive#3358 in=1,000.0000 cost=22.1080 mac:22.1077->22.1078 | serial_receive#3358 in=1,000.0000 cost=22.1080 mac:22.1078->22.1078"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53336,5073,SF-20260413-6968,"Ikan Cumi",71.68,1,0,54,73.3381,73.3381,73.3381,0,2726,2726,199919.68,good_receive_outlet#50217,"good_receive_outlet#50217 in=1,000.0000 cost=76.2000 mac:71.6800->73.3381"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53335,4582,SF-20251106-7537,"Ikan Dory",56,3,0,86,56,56,56,0,9010,9010,504560,serial_receive#3353,"serial_receive#3353 in=1,000.0000 cost=56.0000 mac:56.0000->56.0000 | serial_receive#3353 in=1,000.0000 cost=56.0000 mac:56.0000->56.0000 | serial_receive#3353 in=1,000.0000 cost=56.0000 mac:56.0000->56.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53350,5071,SP-20251031-1126,"Ikan Salmon Belly",120,2,0,45,120,120,120,0,1900,1900,228000,serial_receive#3353,"serial_receive#3353 in=500.0000 cost=120.0000 mac:120.0000->120.0000 | serial_receive#3353 in=500.0000 cost=120.0000 mac:120.0000->120.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53351,4602,SP-20250620-2883,"Ikan Salmon Fillet",27500,2,0,82,27500,27500,27500,0,13,13,357500,serial_receive#3353,"serial_receive#3353 in=2.0000 cost=27,500.0000 mac:27,500.0000->27,500.0000 | serial_receive#3353 in=2.0000 cost=27,500.0000 mac:27,500.0000->27,500.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53352,4593,SP-20250620-6561,"Ikan Salmon Steak",69500,2,0,79,69500,69500,69500,0,7,7,486500,serial_receive#3353,"serial_receive#3353 in=1.0000 cost=69,500.0000 mac:69,500.0000->69,500.0000 | serial_receive#3353 in=1.0000 cost=69,500.0000 mac:69,500.0000->69,500.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53099,4652,PS-20260402-1332,Jamur,41.44,1,0,120,41.3307,41.3307,41.3307,0,5488,5488,226822.72,serial_receive#3358,"serial_receive#3358 in=5,000.0000 cost=41.3200 mac:41.4400->41.3307"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54671,5072,MK-20260226-8442,"Japanese Teriyaki Sauce",36.8999,1,0,110,3.8,3.8,3.8,0,2336,2336,8876.8,good_receive_outlet#50215,"good_receive_outlet#50215 in=1,000.0000 cost=3.8000 mac:36.8999->3.8000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53149,5206,PS-20250620-2237,"Kol Ungu",57.5,1,0,11,36,36,36,0,500,500,18000,retail_food#28104,"retail_food#28104 in=500.0000 cost=36.0000 mac:0.0000->36.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54697,5134,MK-20260619-8871,"Kuah Buntut",7446.8272,1,0,104,1,1,1,0,2003,2003,2003,good_receive_outlet#50215,"good_receive_outlet#50215 in=2,000.0000 cost=1.0000 mac:7,446.8272->1.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53108,4599,PS-20250620-6757,"Lettuce Lolorosa Org",45,1,0,157,46,46,46,0,500,500,23000,retail_food#28104,"retail_food#28104 in=500.0000 cost=46.0000 mac:0.0000->46.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54683,5122,MK-20250620-6633,"Marinate Beef",115.5639,1,0,70,115.6147,115.6147,115.6147,0,1600,1600,184983.46,good_receive_outlet#50211,"good_receive_outlet#50211 in=920.0000 cost=115.6522 mac:115.5639->115.6147"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54690,5132,MK-20260225-7542,"Marinate Cajun",134.8077,1,0,14,134.9279,134.9279,134.9279,0,160,160,21588.46,good_receive_outlet#50211,"good_receive_outlet#50211 in=100.0000 cost=135.0000 mac:134.8077->134.9279"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54686,4664,MK-20250620-7757,"Marinate Gomatare",43.419,1,0,77,48.6711,48.6711,48.6711,0,1600,1600,77873.76,good_receive_outlet#50215,"good_receive_outlet#50215 in=350.0000 cost=67.4286 mac:43.4190->48.6711"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53219,5061,PS-20250620-2571,"Mashed Potato Puree",50.8278,2,0,78,50.8279,50.8279,50.8279,0,15836,15836,804910.63,serial_receive#3353,"serial_receive#3353 in=3,000.0000 cost=50.8280 mac:50.8278->50.8278 | serial_receive#3353 in=3,000.0000 cost=50.8280 mac:50.8278->50.8279"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53221,5062,PS-20250620-8803,"Mixed Vegetable",47.04,1,0,70,47.04,47.04,47.04,0,5590,5590,262953.6,serial_receive#3353,"serial_receive#3353 in=1,000.0000 cost=47.0400 mac:47.0400->47.0400"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54673,4656,MK-20260627-8872,"Mushroom Sauce",74.8948,1,0,129,4.8,4.8,4.8,0,6000,6000,28800,good_receive_outlet#50215,"good_receive_outlet#50215 in=3,500.0000 cost=4.8000 mac:74.8948->4.8000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53263,5070,PS-20250620-1812,"Onion Ring Mc Cain",91.0966,2,0,83,91.0968,91.0968,91.0968,0,3993,3993,363749.51,serial_receive#3353,"serial_receive#3353 in=907.0000 cost=91.0970 mac:91.0966->91.0967 | serial_receive#3353 in=907.0000 cost=91.0970 mac:91.0967->91.0968"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53224,5063,PS-20251103-5888,"Potato Straight Cut",44.8,3,0,115,44.8,44.8,44.8,0,11843,11843,530566.4,serial_receive#3353,"serial_receive#3353 in=2,270.0000 cost=44.8000 mac:44.8000->44.8000 | serial_receive#3353 in=2,270.0000 cost=44.8000 mac:44.8000->44.8000 | serial_receive#3353 in=2,270.0000 cost=44.8000 mac:44.8000->44.8000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53243,5068,PS-20251115-7124,"Potato Waffle",59.2357,1,0,100,59.2356,59.2356,59.2356,0,4655,4655,275741.73,serial_receive#3353,"serial_receive#3353 in=2,000.0000 cost=59.2355 mac:59.2357->59.2356"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53225,5052,PS-20250620-2651,"Potato Wedges",56.392,2,0,104,54.7665,54.7665,54.7665,0,10132,10132,554893.98,serial_receive#3353,"serial_receive#3353 in=2,270.0000 cost=52.7643 mac:56.3920->55.3446 | serial_receive#3353 in=2,270.0000 cost=52.7643 mac:55.3446->54.7665"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53063,4643,PS-20251126-1361,"Sayuran Buncis",28,1,0,109,28,28,28,0,2000,2000,56000,serial_receive#3358,"serial_receive#3358 in=1,000.0000 cost=28.0000 mac:28.0000->28.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54731,5143,MK-20260204-1005,"Smoked Chicken",21928.5389,1,0,44,16414.2695,16414.27,16414.27,0,6,6,98485.62,good_receive_outlet#50215,"good_receive_outlet#50215 in=3.0000 cost=10,900.0000 mac:21,928.5389->16,414.2695"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53311,5075,PS-20250625-1322,"Soft Baguette",8400,1,0,9,8400,8400,8400,0,25,25,210000,good_receive_outlet#50218,"good_receive_outlet#50218 in=24.0000 cost=8,400.0000 mac:8,400.0000->8,400.0000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53229,5064,PS-20250620-8422,"Sosis Bratwurst",9033.92,1,0,78,9033.92,9033.92,9033.92,0,74,74,668510.08,serial_receive#3353,"serial_receive#3353 in=12.0000 cost=9,033.9200 mac:9,033.9200->9,033.9200"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,54700,5136,MK-20250930-6800,"Thai Dressing",61.1786,1,0,52,3.4,3.4,3.4,0,1100,1100,3740,good_receive_outlet#50215,"good_receive_outlet#50215 in=500.0000 cost=3.4000 mac:61.1786->3.4000"
OK,7,"Justus Steak House Paskal 23",14,Kitchen,53120,5151,PS-20250723-2120,Tomat,21.6,1,0,137,24.8938,24.8938,24.8938,0,2934,2934,73038.4,serial_receive#3358,"serial_receive#3358 in=1,510.0000 cost=28.0000 mac:21.6000->24.8938"
OK,7,"Justus Steak House Paskal 23",15,Bar,53079,5051,PS-20260619-5575,"Buah Strawberry Frozen",26.88,1,0,95,26.3415,26.3415,26.3415,0,6239,6239,164344.32,serial_receive#3354,"serial_receive#3354 in=1,000.0000 cost=23.5200 mac:26.8800->26.3415"
OK,7,"Justus Steak House Paskal 23",15,Bar,53080,4610,PS-20250913-2410,"Buah Sunkist",35.84,1,0,103,37.0259,37.0259,37.0259,0,6120,6120,226598.4,serial_receive#3354,"serial_receive#3354 in=2,160.0000 cost=39.2000 mac:35.8400->37.0259"
OK,7,"Justus Steak House Paskal 23",15,Bar,53289,5044,DP-20250620-6471,"Fresh Cream",127.4392,1,0,53,127.439,127.439,127.439,0,1230,1230,156750.02,serial_receive#3354,"serial_receive#3354 in=1,000.0000 cost=127.4390 mac:127.4392->127.4390"
OK,7,"Justus Steak House Paskal 23",15,Bar,53274,5039,DP-20260101-2894,"Fresh Milk Greenfields",22.1077,4,0,94,22.1078,22.1078,22.1078,0,9800,9800,216656.54,serial_receive#3358,"serial_receive#3358 in=1,000.0000 cost=22.1080 mac:22.1077->22.1077 | serial_receive#3358 in=1,000.0000 cost=22.1080 mac:22.1077->22.1078 | serial_receive#3358 in=1,000.0000 cost=22.1080 mac:22.1078->22.1078 | serial_receive#3358 in=1,000.0000 cost=22.1080 mac:22.1078->22.1078"
OK,7,"Justus Steak House Paskal 23",15,Bar,53216,5046,PS-20250620-6666,"Juice Orange",19.04,2,0,89,19.04,19.04,19.04,0,4410,4410,83966.4,serial_receive#3354,"serial_receive#3354 in=1,000.0000 cost=19.0400 mac:19.0400->19.0400 | serial_receive#3354 in=1,000.0000 cost=19.0400 mac:19.0400->19.0400"
OK,7,"Justus Steak House Paskal 23",15,Bar,53284,5043,DP-20250620-9600,"Whipped Cream",69.44,1,0,64,69.44,69.44,69.44,0,3500,3500,243040,serial_receive#3354,"serial_receive#3354 in=1,000.0000 cost=69.4400 mac:69.4400->69.4400"
OK,7,"Justus Steak House Paskal 23",15,Bar,53283,5042,DP-20250620-2477,Yogurt,45.4459,1,0,66,45.4459,45.4459,45.4459,0,2500,2500,113614.7,serial_receive#3354,"serial_receive#3354 in=900.0000 cost=45.4459 mac:45.4459->45.4459"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54667,4631,MK-20260521-2599,"Barbeque Sauce",59.276,1,0,138,44.5173,44.5173,44.5173,0,6000,6000,267103.97,good_receive_outlet#50206,"good_receive_outlet#50206 in=2,000.0000 cost=15.0000 mac:59.2760->44.5173"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,52969,5036,BP-20260409-7190,"Beef Black Angus Striploin 250gr",657.616,2,0,52,619.472,619.472,619.472,0,750,750,464604,serial_receive#3348,"serial_receive#3348 in=250.0000 cost=600.4000 mac:657.6160->629.0080 | serial_receive#3348 in=250.0000 cost=600.4000 mac:629.0080->619.4720"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54706,5137,MK-20260114-2372,"Beef Chuck Short Ribs Dice",58188.592,1,0,117,3100,3100,3100,0,9,9,27900,good_receive_outlet#50206,"good_receive_outlet#50206 in=2.0000 cost=3,100.0000 mac:58,188.5920->3,100.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54708,4632,MK-20260630-6732,"Beef Patty",9254.613,1,0,128,200,200,200,0,27,27,5400,good_receive_outlet#50209,"good_receive_outlet#50209 in=10.0000 cost=200.0000 mac:9,254.6130->200.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53024,5091,BP-20251119-1091,"Beef Picanha 200gr",868,4,0,56,868,868,868,0,1000,1000,868000,serial_receive#3348,"serial_receive#3343 in=200.0000 cost=868.0000 mac:868.0000->868.0000 | serial_receive#3343 in=200.0000 cost=868.0000 mac:868.0000->868.0000 | serial_receive#3343 in=200.0000 cost=868.0000 mac:868.0000->868.0000 | serial_receive#3348 in=200.0000 cost=868.0000 mac:868.0000->868.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53013,5086,BP-20251003-3723,"Beef Rib Eye Meltique 250gr",218.4,1,0,67,218.4,218.4,218.4,0,3500,3500,764400,good_receive_outlet#50205,"good_receive_outlet#50205 in=1,000.0000 cost=218.4000 mac:218.4000->218.4000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,52991,5084,BP-20250620-2008,"Beef Rib Eye Meltique 400gr",199.5,1,0,109,199.5,199.5,199.5,0,5600,5600,1117200,serial_receive#3343,"serial_receive#3343 in=800.0000 cost=199.5000 mac:199.5000->199.5000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,52977,5078,BP-20250620-4053,"Beef Sirloin Aussie 250gr",357.6,1,0,193,357.6,357.6,357.6,0,5375,5375,1922100,serial_receive#3343,"serial_receive#3343 in=1,250.0000 cost=357.6000 mac:357.6000->357.6000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,52992,4627,BP-20250828-3247,"Beef Sirloin Blue Label",193.75,2,0,104,193.75,193.75,193.75,0,8160,8160,1581000,serial_receive#3343,"serial_receive#3343 in=800.0000 cost=193.7500 mac:193.7500->193.7500 | serial_receive#3343 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,52906,5092,BK-20251003-8944,"Beef Stroganoff",162.4,5,0,102,162.4,162.4,162.4,0,3500,3500,568400,serial_receive#3343,"serial_receive#3343 in=500.0000 cost=162.4000 mac:162.4000->162.4000 | serial_receive#3343 in=500.0000 cost=162.4000 mac:162.4000->162.4000 | serial_receive#3343 in=500.0000 cost=162.4000 mac:162.4000->162.4000 | serial_receive#3343 in=500.0000 cost=162.4000 mac:162.4000->162.4000 | serial_receive#3343 in=500.0000 cost=162.4000 mac:162.4000->162.4000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,52994,4579,BP-20250620-1600,"Beef Tenderloin Blue Label",193.75,1,0,147,193.75,193.75,193.75,0,3360,3360,651000,serial_receive#3343,"serial_receive#3343 in=800.0000 cost=193.7500 mac:193.7500->193.7500"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54668,4655,MK-20260424-8900,"Blackpepper Sauce",78.1393,1,0,128,5.6,5.6,5.6,0,5000,5000,28000,good_receive_outlet#50206,"good_receive_outlet#50206 in=1,500.0000 cost=5.6000 mac:78.1393->5.6000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53069,4645,PS-20251009-2614,"Buah Lemon",28,1,0,141,28,28,28,0,8178,8178,228984,serial_receive#3343,"serial_receive#3343 in=4,030.0000 cost=28.0000 mac:28.0000->28.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54676,5130,MK-20260615-8768,"Cheese Sauce",239.0888,1,0,113,13.2,13.2,13.2,0,1250,1250,16500,good_receive_outlet#50206,"good_receive_outlet#50206 in=750.0000 cost=13.2000 mac:239.0888->13.2000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53043,4641,PT-20260629-6980,"Chicken Breast",47.6,1,0,124,47.6,47.6,47.6,0,10250,10250,487900,good_receive_outlet#50205,"good_receive_outlet#50205 in=3,000.0000 cost=47.6000 mac:47.6000->47.6000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53044,5055,PT-20260113-3758,"Chicken Leg Skin",52.64,1,0,95,52.6526,52.6526,52.6526,0,9550,9550,502832,good_receive_outlet#50205,"good_receive_outlet#50205 in=2,000.0000 cost=52.7000 mac:52.6400->52.6526"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53271,5096,DP-20260531-5006,"Cooking Cream",156.8,2,0,137,155.68,155.68,155.68,0,10000,10000,1556800,serial_receive#3343,"serial_receive#3343 in=1,000.0000 cost=151.2000 mac:156.8000->156.1778 | serial_receive#3343 in=1,000.0000 cost=151.2000 mac:156.1778->155.6800"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53209,5059,PS-20250620-2087,"Corn Kernel",29.2152,1,0,106,29.2152,29.2152,29.2152,0,6000,6000,175291.2,serial_receive#3343,"serial_receive#3343 in=2,000.0000 cost=29.2152 mac:29.2152->29.2152"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54670,5109,MK-20251223-1604,"Curry Sauce",72.0028,1,0,84,72.2684,72.2683,72.2683,0,750,750,54201.26,good_receive_outlet#50206,"good_receive_outlet#50206 in=300.0000 cost=72.6667 mac:72.0028->72.2684"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53335,4582,SF-20251106-7537,"Ikan Dory",56,2,0,95,56,56,56,0,10273,10273,575288,serial_receive#3343,"serial_receive#3343 in=1,000.0000 cost=56.0000 mac:56.0000->56.0000 | serial_receive#3343 in=1,000.0000 cost=56.0000 mac:56.0000->56.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53351,4602,SP-20250620-2883,"Ikan Salmon Fillet",27500,2,0,96,27500,27500,27500,0,13,13,357500,serial_receive#3343,"serial_receive#3343 in=2.0000 cost=27,500.0000 mac:27,500.0000->27,500.0000 | serial_receive#3343 in=2.0000 cost=27,500.0000 mac:27,500.0000->27,500.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53352,4593,SP-20250620-6561,"Ikan Salmon Steak",69500,2,0,91,69500,69500,69500,0,6,6,417000,serial_receive#3343,"serial_receive#3343 in=1.0000 cost=69,500.0000 mac:69,500.0000->69,500.0000 | serial_receive#3343 in=1.0000 cost=69,500.0000 mac:69,500.0000->69,500.0000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53099,4652,PS-20260402-1332,Jamur,41.44,1,0,145,41.4057,41.4057,41.4057,0,7000,7000,289840,serial_receive#3343,"serial_receive#3343 in=2,000.0000 cost=41.3200 mac:41.4400->41.4057"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54671,5072,MK-20260226-8442,"Japanese Teriyaki Sauce",36.8999,1,0,92,3.8,3.8,3.8,0,1000,1000,3800,good_receive_outlet#50206,"good_receive_outlet#50206 in=1,000.0000 cost=3.8000 mac:0.0000->3.8000"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,53235,5065,PS-20251223-3374,Kimchi,54.88,1,0,67,54.88,54.88,54.88,0,2000,2000,109760,serial_receive#3343,"serial_receive#3343 in=1,000.0000 cost=54.8800 mac:54.8800->54.8800"
OK,8,"Justus Steak House Paris Van Java",17,Kitchen,54686,4664,MK-20250620-7757,"Marinate Gomatare",43.419,1,0,87,55.4238,55.4238,55.4238,0,700,700,38796.65,good_receive_outlet#50206,"good_receive_outlet#50206 in=350.0000 cost=67.4286 mac:43.4190->55.4238"
